revenue_sum,l_orderkey,o_orderdate,o_shippriority
83542.0692,736064,1995-01-16,0
19746.0536,736866,1995-01-14,0
35400.061200000004,737410,1994-12-22,0
170542.23309999998,737508,1995-02-10,0
181015.8578,906721,1995-03-04,0
210716.54570000002,907653,1995-02-12,0
29997.752399999998,907750,1995-01-05,0
190204.3708,908064,1995-03-11,0
134492.7508,908739,1995-02-11,0
130817.93220000001,908996,1995-01-07,0
144337.2974,909666,1995-02-07,0
215125.027,910021,1995-02-21,0
47863.8072,910304,1995-01-30,0
181435.3847,911233,1995-03-08,0
88858.7178,911302,1994-12-18,0
77679.55440000001,912580,1995-02-16,0
106371.7088,913575,1995-01-16,0
25339.272,914307,1994-12-09,0
141262.1551,915106,1995-03-12,0
77969.47820000001,920130,1995-01-07,0
57496.9725,920420,1995-01-22,0
90308.1526,920998,1995-01-30,0
78300.3144,921155,1995-01-18,0
173797.1154,921251,1995-02-25,0
180179.5234,922147,1995-02-07,0
256535.84129999997,922179,1995-03-08,0
95705.93359999999,922917,1995-01-04,0
98739.81539999999,923207,1995-02-08,0
187662.35219999996,923718,1995-02-07,0
215584.2118,924134,1995-02-04,0
126053.10699999999,925920,1995-01-26,0
6287.9400000000005,926693,1994-12-26,0
61377.0366,926949,1994-12-04,0
111798.58439999999,927490,1995-02-20,0
218287.4054,927654,1995-03-09,0
49182.956999999995,928549,1995-01-26,0
18497.78,928676,1994-12-19,0
98642.006,928866,1995-01-02,0
121793.3546,929027,1995-03-05,0
24906.7588,929351,1995-02-12,0
101494.0,930050,1995-02-16,0
185911.7718,930151,1995-01-10,0
157045.93660000002,931203,1995-01-04,0
176520.6185,931430,1995-03-01,0
43933.056,931650,1995-01-28,0
97580.64319999999,932773,1995-02-26,0
73875.7377,933633,1995-01-27,0
139875.6927,933860,1995-02-21,0
3496.7032,933891,1995-01-26,0
189061.38439999998,934498,1995-02-27,0
79473.7022,936096,1995-02-25,0
130970.4946,937603,1994-12-24,0
219422.028,939202,1995-02-09,0
58377.7368,939328,1994-12-05,0
10376.385600000001,940134,1994-11-21,0
91107.61559999999,940999,1995-01-12,0
193406.56829999998,941312,1995-02-11,0
138029.017,941923,1995-01-28,0
129028.1202,942183,1994-11-21,0
91092.016,942240,1995-02-13,0
28972.143200000002,943170,1995-01-04,0
41514.163199999995,943558,1994-12-06,0
36748.236,944388,1995-01-30,0
56318.8238,944550,1995-03-06,0
64568.50399999999,945639,1994-12-04,0
72399.58600000001,946660,1995-01-29,0
141823.5597,947878,1995-02-17,0
188196.86440000002,948931,1995-03-14,0
1168.0837,949024,1995-01-15,0
23646.196799999998,949285,1995-01-25,0
157518.1332,949796,1995-02-20,0
51597.5398,950976,1995-02-21,0
17585.7045,951428,1994-11-19,0
110789.5628,951589,1995-01-17,0
62771.117,951777,1994-12-14,0
42146.2465,951971,1995-02-23,0
5233.3827,952130,1995-01-04,0
120690.4116,952321,1995-02-03,0
38403.522,952547,1995-01-09,0
10769.71,952674,1994-12-18,0
78856.44,952899,1994-12-10,0
98956.7456,952903,1994-12-30,0
47085.719099999995,953156,1995-02-21,0
143426.6944,954240,1994-12-24,0
70267.491,954946,1995-03-02,0
138321.1917,955556,1995-01-23,0
140531.9704,955940,1995-02-19,0
104858.32539999999,956032,1995-01-21,0
81229.23150000001,956071,1995-02-06,0
58760.996,956646,1995-03-07,0
13353.1762,957317,1995-01-26,0
163079.78399999999,957765,1995-03-14,0
66665.946,958561,1995-02-20,0
225863.11870000002,958785,1995-03-14,0
114633.90900000001,959399,1995-02-08,0
13751.4667,959488,1995-03-11,0
17282.3057,959554,1995-01-18,0
85129.0708,959840,1995-02-03,0
50099.512599999995,960960,1995-02-03,0
132842.223,960961,1995-02-15,0
43602.048599999995,961795,1994-12-22,0
61650.682400000005,961927,1995-02-03,0
43703.7858,962338,1995-02-03,0
89120.23139999999,962658,1995-02-28,0
61707.723699999995,962946,1995-01-13,0
30015.6,963591,1994-12-20,0
2369.7983999999997,963973,1994-12-15,0
314131.9359,964002,1995-02-27,0
11378.0646,964033,1995-02-20,0
19147.236,964896,1994-12-07,0
64137.316000000006,966081,1994-12-25,0
120156.2968,966245,1995-01-06,0
40438.8972,966433,1995-01-04,0
23887.629,966503,1995-02-09,0
30704.544,967714,1994-12-28,0
54111.5658,968293,1995-01-10,0
108919.667,969062,1995-02-03,0
25503.821999999996,970882,1994-12-29,0
213643.3252,972229,1995-02-17,0
33378.630099999995,972963,1995-01-16,0
77631.77,973571,1995-01-27,0
10179.594,974215,1995-01-06,0
39013.947,974404,1995-02-25,0
97067.72039999999,974948,1995-01-14,0
114999.32779999998,976001,1995-01-03,0
97836.47630000001,976709,1995-01-16,0
66697.32199999999,976771,1995-03-01,0
23581.087199999998,977412,1995-01-19,0
29034.6784,977827,1995-01-15,0
75118.435,376132,1995-01-15,0
36841.068,423143,1995-01-07,0
289544.8172,429506,1995-02-02,0
1334.32,671713,1994-12-29,0
70008.5295,674342,1995-02-18,0
40641.3128,722115,1994-12-06,0
208598.2969,724070,1995-03-08,0
78724.5903,911270,1994-12-29,0
168062.0738,913255,1995-03-07,0
50398.1995,977510,1995-02-28,0
65443.6908,977925,1994-12-10,0
120814.02859999999,977988,1994-12-04,0
202035.7578,978693,1995-02-07,0
38217.7656,979431,1995-01-10,0
156739.9271,980258,1995-01-07,0
76482.6554,980359,1995-01-24,0
289655.2016,980484,1995-01-16,0
41861.3184,980993,1995-01-11,0
8681.263500000001,981760,1994-12-11,0
31895.281,982114,1995-01-08,0
176279.1189,982406,1995-03-12,0
98321.0094,983494,1995-01-06,0
226979.82409999997,983556,1995-03-01,0
157672.66619999998,983972,1994-12-27,0
111752.2101,984386,1995-02-15,0
153241.7412,984583,1995-01-10,0
133932.68,985665,1995-02-07,0
212575.21790000002,985700,1995-02-02,0
199907.4251,985796,1995-03-11,0
8840.9328,985860,1995-03-01,0
103721.12099999998,986084,1995-02-24,0
131862.316,986437,1995-02-20,0
251821.03110000002,987175,1995-02-14,0
55709.9569,987585,1995-01-22,0
47845.728,987649,1994-12-07,0
168238.93759999998,987846,1995-02-28,0
19715.8104,988065,1995-01-01,0
267681.0166,988226,1995-02-01,0
65654.547,989184,1994-12-14,0
129565.4463,989408,1995-01-05,0
164411.3374,989701,1995-02-04,0
172033.98710000003,991174,1995-02-07,0
82773.7445,991429,1995-03-13,0
21260.666800000003,991717,1995-01-22,0
285724.2142,992583,1995-02-09,0
101660.72880000001,993218,1995-01-06,0
371407.4595,993600,1995-03-05,0
25648.372000000003,993734,1994-12-26,0
64399.104,993920,1995-01-18,0
76014.4276,994816,1995-03-12,0
41126.55469999999,994980,1995-02-01,0
41480.0906,996902,1995-01-18,0
35540.16499999999,996929,1995-01-07,0
50651.1294,997668,1995-01-07,0
47809.2915,997703,1994-12-15,0
7375.632,998021,1995-02-20,0
47580.185699999995,998626,1994-12-30,0
115103.25399999999,998791,1994-12-09,0
95457.8326,999616,1995-01-25,0
228314.4817,1000005,1995-02-06,0
122728.52409999998,1000161,1995-01-11,0
10778.8,1000737,1995-02-01,0
88719.045,1000742,1994-12-22,0
31654.723100000003,1000930,1994-12-04,0
127519.66550000002,1000967,1995-02-18,0
75084.504,1001187,1994-12-18,0
125302.6942,1001317,1995-03-10,0
107692.4821,1001893,1995-01-03,0
65472.22219999999,1001988,1995-03-11,0
1761.81,1002593,1994-11-28,0
23182.777800000003,1002658,1995-03-02,0
31335.9492,1003207,1995-02-05,0
22825.9152,1003365,1995-01-02,0
59885.0196,1003904,1994-11-28,0
65468.8586,1004256,1995-02-25,0
58738.994699999996,1004293,1995-01-01,0
97771.3874,1004615,1995-01-09,0
82292.26239999999,1005703,1995-03-13,0
34442.668,1006151,1995-03-10,0
78116.57999999999,1006242,1994-11-26,0
94503.3408,1006245,1995-02-05,0
44398.5696,1006503,1994-12-17,0
69227.1726,1007363,1994-12-28,0
95855.5696,1007844,1995-02-20,0
208424.79340000002,1007845,1995-02-19,0
126487.4435,1008068,1995-03-05,0
52366.47,1008132,1994-11-23,0
65971.2728,1008929,1994-12-27,0
127012.66699999999,1009286,1994-11-21,0
93163.78679999999,1009378,1995-03-03,0
58124.736000000004,1009479,1995-02-12,0
92011.1397,1009767,1995-01-10,0
10525.086000000001,1010279,1994-12-05,0
164474.7524,1010307,1995-02-24,0
33191.042400000006,1010368,1994-12-17,0
63296.00639999999,1010659,1994-12-15,0
127001.5185,1010822,1994-12-10,0
12101.680799999998,1011266,1994-12-02,0
10388.4288,1011715,1994-12-29,0
1111.698,1012066,1995-01-25,0
51270.10019999999,1012551,1994-12-26,0
82591.3228,1012612,1994-12-29,0
32364.694999999996,1014567,1994-12-16,0
50524.92,1014977,1994-12-08,0
57941.115999999995,1014983,1995-01-18,0
80136.0945,1015041,1995-01-10,0
106360.98179999998,1015714,1995-02-09,0
109857.36600000001,1015808,1995-02-28,0
23316.571999999996,1016199,1995-02-05,0
45493.6014,1016295,1995-01-23,0
114491.71299999999,1016609,1995-03-08,0
127606.0201,1017091,1994-12-06,0
118231.64319999999,1017216,1995-02-16,0
8622.255599999999,1017285,1995-01-28,0
15046.8516,1018017,1994-12-22,0
71688.1788,1018210,1995-02-07,0
220477.79470000003,1019012,1995-03-10,0
185745.5547,1019072,1995-02-18,0
289795.719,1019200,1995-03-12,0
83441.7598,1019206,1995-02-20,0
69824.2656,1019520,1994-12-20,0
69803.9796,1021216,1995-01-17,0
212555.6275,1021987,1995-03-14,0
145633.63210000002,1022370,1994-12-21,0
94941.57280000001,1022626,1995-02-09,0
99018.40929999998,1022628,1995-02-06,0
79963.422,1022981,1995-01-01,0
1073.1266,1023046,1994-12-25,0
14686.255,1024256,1995-01-17,0
99476.7256,1024327,1995-01-14,0
37572.442,1025157,1994-12-22,0
52762.274000000005,1026148,1994-12-30,0
28554.0255,1026599,1995-02-17,0
50612.043999999994,1028293,1995-01-18,0
65292.518200000006,1028576,1994-12-03,0
79812.8023,1029027,1994-11-30,0
104314.9968,1029312,1995-03-12,0
82548.83,1029574,1995-03-10,0
4378.1346,1029696,1995-01-11,0
157053.3833,1030214,1995-01-19,0
196695.47639999999,1030597,1995-03-13,0
47297.4371,1030816,1995-01-02,0
113624.9709,1030884,1995-01-28,0
42073.2144,1031011,1994-12-21,0
66470.082,1031621,1994-12-12,0
19759.5468,1031910,1994-11-25,0
139328.98799999998,1032544,1995-01-20,0
39602.094399999994,1033223,1995-01-18,0
87668.0475,1033765,1995-01-12,0
1060.944,1033956,1994-12-23,0
48411.770699999994,1034656,1995-02-01,0
36997.0368,1036448,1995-01-03,0
58345.489799999996,1036837,1994-12-04,0
80900.0279,1037664,1994-12-16,0
157795.7151,1037825,1994-12-27,0
124675.2901,1037925,1995-02-08,0
73931.0995,1038726,1995-03-13,0
253668.08909999998,1039200,1995-03-08,0
157581.72479999997,1039523,1995-03-01,0
240758.9133,1039812,1995-02-13,0
1732.5763000000002,1208002,1995-01-17,0
49211.5435,1209476,1994-12-24,0
113168.35459999999,1209505,1995-02-07,0
31123.4782,1210982,1994-12-26,0
49810.5567,1212614,1995-02-21,0
7360.740000000001,1212838,1994-12-19,0
83626.056,1213477,1995-01-07,0
141588.4608,1213825,1995-03-04,0
52148.252,1213858,1995-03-03,0
99030.0096,1213958,1995-01-06,0
98710.6236,1214147,1995-01-11,0
62137.528600000005,1214210,1994-12-04,0
258229.9143,1214981,1994-12-31,0
152372.80800000002,1215008,1995-01-05,0
195247.0899,1215175,1995-03-07,0
142297.2866,1215523,1995-03-10,0
25699.856,1215975,1994-12-06,0
246214.009,1216293,1995-02-04,0
149302.394,1217794,1995-02-27,0
45237.2368,1217798,1995-01-22,0
188458.7209,1218083,1995-01-31,0
275387.925,1218788,1995-03-08,0
97948.955,1218886,1995-02-13,0
30958.432699999998,1218913,1995-03-08,0
74260.16639999999,1219651,1995-01-21,0
319670.37840000005,1220678,1995-02-09,0
76037.4561,1221026,1995-01-06,0
167865.0215,1221633,1995-01-10,0
207005.24459999998,1221795,1995-02-14,0
62265.606999999996,1221798,1995-01-20,0
97431.74369999999,1221863,1994-12-11,0
77620.6956,1222437,1994-12-22,0
287800.8228,1223490,1995-03-13,0
154603.56139999998,1223746,1995-01-07,0
93224.655,1224032,1995-01-11,0
20610.9,1225031,1995-01-02,0
85808.42079999999,1225089,1995-02-20,0
118973.40090000001,1225280,1994-12-08,0
113054.28839999999,1225539,1994-12-18,0
107378.61119999998,1225635,1995-01-16,0
24068.25,1226245,1994-12-13,0
119204.76479999999,1226757,1995-02-11,0
240653.5922,1229569,1995-01-09,0
74155.4957,1229570,1995-01-22,0
83460.79229999999,1229763,1995-02-18,0
86345.31839999999,1230337,1995-01-01,0
47501.667499999996,1231655,1995-02-09,0
61687.7754,1231815,1994-12-30,0
321384.61779999995,1232902,1995-03-01,0
226762.8638,1233026,1994-12-16,0
24875.235,1233472,1995-01-28,0
79980.0112,1236224,1994-12-27,0
63880.254400000005,1238272,1995-03-02,0
62789.61,1240033,1995-02-10,0
21482.901,1240417,1994-12-01,0
52594.4392,1240419,1995-02-11,0
133825.4216,1241188,1995-01-16,0
117501.44009999999,1241284,1995-02-08,0
164627.01909999998,1241444,1995-01-01,0
157430.6505,1241666,1995-02-24,0
63899.76240000001,1241985,1994-12-29,0
82961.7916,1242310,1995-02-06,0
141056.604,1242561,1995-03-06,0
140914.79320000001,1242918,1995-02-05,0
154252.985,1243078,1995-02-25,0
159941.512,1243329,1995-01-24,0
173268.5181,1243684,1995-03-02,0
44952.530399999996,1243810,1995-02-24,0
69961.5585,1243815,1995-02-25,0
182571.3195,1244226,1995-02-11,0
276055.87069999997,1244295,1995-02-03,0
55429.7744,1244930,1994-12-08,0
177558.50890000002,1245318,1995-02-12,0
7586.04,1245378,1994-12-01,0
49490.644,1245636,1995-02-26,0
135823.788,1245696,1995-02-08,0
16501.4145,1247110,1994-12-20,0
33147.494399999996,1247366,1995-01-03,0
155249.88,1247745,1995-02-01,0
180355.8993,1247972,1995-02-28,0
179395.92839999998,1248452,1994-12-10,0
25337.161799999998,1248486,1994-12-22,0
17367.132199999996,1248871,1995-03-14,0
26082.6876,1249127,1995-03-13,0
123597.336,1250753,1995-02-08,0
52334.895,1250784,1994-12-29,0
18102.288,1252230,1994-12-22,0
79111.985,1252420,1995-02-21,0
118066.86959999999,1252738,1995-01-14,0
15682.572,1253952,1994-12-09,0
60294.837499999994,1254150,1995-01-09,0
59219.979,1254464,1994-12-10,0
136159.53879999998,1254788,1994-12-24,0
9179.38,1255559,1995-01-08,0
86526.2484,1255585,1995-02-27,0
87679.0728,1255911,1994-12-03,0
135127.949,1256096,1995-02-21,0
181663.35,1256577,1994-12-27,0
55853.5296,1256997,1994-12-23,0
14157.7629,1257507,1995-02-04,0
88359.05059999999,1257607,1995-01-13,0
97729.83179999999,1258596,1995-03-12,0
65322.988999999994,1258693,1995-03-08,0
64169.84,1259622,1995-01-21,0
44635.238399999995,1259938,1994-11-16,0
55881.4215,1260003,1995-01-13,0
310574.454,1260007,1995-03-12,0
38171.989499999996,1260899,1994-12-11,0
48888.7608,1261153,1995-01-29,0
31536.0036,1261217,1994-12-07,0
61140.84299999999,1261376,1994-12-11,0
41001.5424,1261472,1994-12-28,0
55523.10400000001,1261507,1995-01-23,0
42602.68,1262369,1994-11-26,0
23347.302799999998,1262372,1994-12-25,0
60080.6052,1263233,1994-12-08,0
33567.1578,1263811,1995-01-22,0
64450.623600000006,1264582,1995-01-26,0
32141.120000000003,1265313,1995-01-07,0
123318.296,1265505,1995-02-23,0
47604.091499999995,1266433,1994-11-27,0
127069.44600000001,1266977,1995-01-26,0
45521.9028,1266982,1995-01-24,0
126450.1756,1267623,1995-03-03,0
102932.58969999998,1267718,1995-01-04,0
58688.8752,1268359,1995-02-04,0
278276.7491,1268930,1995-03-08,0
61239.4648,1269347,1995-03-12,0
68115.0321,1269440,1995-02-27,0
39688.684799999995,1269825,1995-02-15,0
40867.3137,1269987,1994-12-30,0
3357.5724,1270434,1994-12-12,0
57688.236899999996,1270821,1995-01-11,0
4022.5802999999996,1271712,1994-11-21,0
147120.8569,1272100,1994-12-29,0
17149.1364,1272134,1995-02-13,0
188009.7635,1272162,1995-02-21,0
154336.8634,1273441,1995-02-18,0
41794.295399999995,1273508,1995-01-04,0
151379.69660000002,1273698,1995-02-02,0
316332.9714999999,1274374,1995-02-24,0
177983.8308,1275172,1995-01-02,0
217634.18520000004,1275875,1995-03-14,0
52468.666,1277511,1995-02-24,0
98538.90299999999,1278279,1994-12-11,0
75903.07439999998,1278816,1995-01-07,0
110389.9044,1279011,1995-01-29,0
142590.129,1279143,1995-02-25,0
88168.25099999999,1279683,1995-01-19,0
232398.1389,1279910,1995-01-31,0
36756.576,1280099,1994-12-28,0
116645.86469999999,1280935,1995-01-04,0
120689.875,1281824,1995-02-15,0
92812.14,1282594,1994-11-26,0
63039.8328,1283200,1995-01-24,0
28644.5268,1283557,1994-11-26,0
42966.3596,1283846,1994-11-29,0
107036.3334,1284263,1994-12-24,0
29550.1656,1284449,1995-02-03,0
73809.3916,1284706,1994-12-15,0
93841.3364,1284736,1995-01-23,0
153369.9782,1284834,1995-03-10,0
175787.73840000003,1285764,1995-03-09,0
71335.7108,1285795,1995-02-16,0
36867.8128,1285991,1994-11-28,0
227072.66109999997,1286048,1995-01-21,0
57611.75399999999,1287495,1994-12-24,0
59311.845,1288067,1995-02-12,0
30357.755999999998,1288195,1995-03-09,0
27593.1656,1288417,1995-01-27,0
252647.8181,1288418,1995-02-11,0
53377.025200000004,1289606,1995-02-07,0
234509.17220000003,1289639,1995-03-03,0
68412.7488,1290179,1995-01-10,0
14843.1049,1290823,1994-11-28,0
130752.5068,1291844,1995-01-05,0
53881.708399999996,1292004,1994-12-03,0
12398.797399999998,1292454,1994-11-28,0
65274.0408,1292515,1994-11-21,0
198936.7674,1292519,1995-03-13,0
52428.154800000004,1292579,1994-12-14,0
21845.278,1293027,1994-12-29,0
63025.2456,1293954,1994-12-11,0
86073.28169999999,1294113,1995-02-18,0
250957.3846,1294563,1995-02-06,0
281469.3775,1295138,1995-03-07,0
12805.8042,1295808,1994-12-31,0
18189.8886,1296516,1995-01-25,0
23563.6,1296640,1994-11-24,0
42216.5,1296647,1994-12-30,0
95012.8272,1296674,1995-03-11,0
59493.04720000001,1296896,1995-01-19,0
26650.862999999998,1299171,1995-01-13,0
115578.6165,1299392,1995-02-13,0
81552.133,1301028,1995-03-04,0
13529.984,1301155,1995-01-17,0
53087.217399999994,1301414,1995-01-30,0
43365.998999999996,1301633,1994-12-18,0
63047.436799999996,1301766,1994-12-30,0
90096.8064,1302055,1995-03-05,0
79387.49,1302209,1995-02-24,0
89061.4965,1303648,1995-03-08,0
7027.24,1303847,1995-02-04,0
162964.001,1304802,1995-01-13,0
82147.79,1304865,1995-01-07,0
151121.1975,1305606,1995-01-28,0
199337.45759999997,1306439,1995-02-23,0
73029.5378,1307619,1994-12-17,0
13819.099,1308003,1994-12-30,0
236765.70230000006,1308064,1995-03-03,0
50321.79,1310785,1994-11-28,0
38994.593,1311075,1994-12-21,0
94051.7662,1311522,1995-03-11,0
157100.8205,1311717,1995-02-26,0
75502.0268,1312389,1994-12-28,0
131720.83760000003,1312675,1995-01-18,0
95101.8762,1312865,1995-02-06,0
90698.5526,1314244,1995-01-21,0
256858.2795,1314567,1995-02-09,0
13093.267199999998,1315366,1995-02-05,0
108174.5869,1315491,1995-01-19,0
133404.36239999998,1315846,1995-03-02,0
70800.4436,1316422,1995-01-28,0
179739.4996,1317415,1995-01-20,0
58363.8912,1317606,1995-01-11,0
23518.04,1318821,1995-01-13,0
93026.2644,1319107,1995-01-24,0
176776.332,1319457,1995-02-27,0
104492.5483,1320006,1995-02-27,0
108328.03839999999,1321285,1994-12-27,0
33513.457599999994,1321601,1995-01-15,0
170888.6088,1321702,1994-12-29,0
14760.0,1321796,1994-12-04,0
185379.2156,1321988,1995-02-05,0
69492.096,1324483,1995-02-05,0
242353.17979999998,1324739,1995-02-16,0
144310.46000000002,1326465,1995-02-02,0
56469.14,1326467,1995-01-02,0
127028.897,1326625,1995-02-28,0
5662.665,1326848,1994-12-05,0
2495.2509999999997,1326854,1995-01-20,0
34525.21919999999,1326945,1995-03-01,0
86487.20999999999,1327876,1995-01-06,0
39616.5,1328550,1994-12-15,0
105278.2787,1328645,1994-12-07,0
72395.85269999999,1329188,1994-12-07,0
141077.73990000002,1329378,1995-03-10,0
19590.9032,1329506,1994-12-24,0
66907.194,1330080,1995-01-16,0
5597.3412,1330368,1994-11-22,0
19399.3072,1330791,1995-03-06,0
64787.619999999995,1331296,1994-12-22,0
82935.5288,1331719,1995-03-11,0
107790.6674,1331975,1995-01-09,0
9835.9218,1332230,1994-12-19,0
56638.71119999999,1332807,1994-12-26,0
40380.6924,1333061,1994-12-31,0
70350.3223,1333760,1995-02-03,0
177198.2538,1333826,1995-01-24,0
155552.1148,1334337,1995-02-07,0
271914.2252,1334496,1995-02-24,0
111258.98199999999,1334850,1994-12-19,0
79086.14979999998,1334880,1995-02-11,0
210181.45159999997,1334944,1995-03-02,0
60010.587,1335105,1994-12-16,0
37315.6,1335621,1994-12-27,0
77824.5612,1335844,1994-12-22,0
33793.1088,1336102,1995-03-08,0
27371.593,1336416,1995-02-14,0
67600.54079999999,1338114,1995-01-04,0
71264.04,1338597,1994-12-08,0
148082.5125,1507652,1994-12-23,0
59546.8891,1508164,1995-01-28,0
147930.4155,1508452,1995-03-14,0
87790.1704,1508867,1995-02-14,0
26498.304,1509733,1995-03-14,0
19864.9269,1510278,1994-12-06,0
282989.7372,1510918,1995-03-10,0
47053.31279999999,1511558,1995-02-02,0
60574.78,1512352,1994-11-21,0
183857.5258,1512480,1995-03-12,0
43063.8882,1514951,1995-01-19,0
173826.57200000001,1514983,1995-02-16,0
5359.874,1515456,1994-12-30,0
132645.8619,1517831,1995-02-01,0
19114.5694,1518406,1994-12-24,0
53524.32,1520007,1994-12-29,0
161180.24180000002,1520514,1995-02-24,0
115960.2467,1520551,1995-02-07,0
65765.5362,1521221,1994-12-16,0
34369.136999999995,1521411,1995-01-08,0
64775.64869999999,1521829,1994-12-19,0
13957.6788,1522052,1994-12-17,0
