time,symbol,size,price,seq,bid,ask,bsize,asize,is_nbbo
50634,ZU,1.88,1.08,0.31,-0.09,0.2,-0.24,-0.45,true
50725,ZU,0.81,-0.69,0.31,-0.09,0.2,-0.24,-0.45,true
50882,ZU,0.57,0.62,-0.41,0.24,-0.31,0.04,0.27,false
50886,ZU,-2.48,-2.25,-0.41,0.24,-0.31,0.04,0.27,false
50984,ZU,0.57,-1.45,0.94,1.03,-0.94,0.15,-0.3,true
50985,ZU,2.44,0.14,0.94,1.03,-0.94,0.15,-0.3,true
51127,ZU,0.62,-2.29,0.48,0.08,0.07,-1.12,-1.13,true
51141,ZU,-0.66,-1.34,0.48,0.08,0.07,-1.12,-1.13,true
51272,ZU,-0.7,-0.87,1.48,0.34,-0.7,-0.06,0.12,false
51275,ZU,-0.3,0.32,0.65,0.92,0.12,-1.29,-0.59,true
51354,ZU,1.29,0.48,-0.73,0.71,0.75,0.59,-0.06,true
51400,ZU,-2.05,-0.69,0.63,0.37,-0.1,-0.84,-0.25,false
51421,ZU,1.48,-0.77,0.63,0.37,-0.1,-0.84,-0.25,false
51427,ZU,0.0,1.73,0.63,0.37,-0.1,-0.84,-0.25,false
51464,ZU,-0.15,1.19,0.63,0.37,-0.1,-0.84,-0.25,false
51583,ZU,-0.64,0.41,-1.53,0.64,-0.86,1.09,-1.25,false
51657,ZU,-0.34,0.42,-0.9,1.07,-1.05,1.2,0.29,true
51720,ZU,0.55,0.44,0.59,-1.32,-0.79,-0.03,0.0,true
51820,ZU,0.57,-0.04,-0.78,0.57,-0.6,-1.27,-1.05,false
51904,ZU,-1.66,0.49,-0.61,1.37,1.7,0.49,0.28,false
51914,ZU,0.23,-1.11,-0.61,1.37,1.7,0.49,0.28,false
51933,ZU,-2.1,-0.23,-0.61,1.37,1.7,0.49,0.28,false
51935,ZU,1.14,1.15,-0.61,1.37,1.7,0.49,0.28,false
51951,ZU,0.01,-0.24,-0.61,1.37,1.7,0.49,0.28,false
51965,ZU,0.68,0.34,-0.61,1.37,1.7,0.49,0.28,false
52000,ZU,-1.34,-1.74,-0.2,-1.58,-0.52,-0.01,2.87,false
52042,ZU,-0.11,-0.65,0.25,0.9,0.1,-0.29,-1.24,true
52067,ZU,0.29,-0.03,0.25,0.9,0.1,-0.29,-1.24,true
52098,ZU,0.17,-2.12,1.28,-1.58,0.12,-0.77,-0.38,true
52145,ZU,-0.47,-0.39,1.28,-1.58,0.12,-0.77,-0.38,true
52282,ZU,0.17,-0.42,0.07,-0.56,0.15,-1.26,-1.24,true
52320,ZU,0.9,1.26,0.07,-0.56,0.15,-1.26,-1.24,true
52433,ZU,0.24,-0.31,1.15,0.05,0.04,0.54,-1.39,true
52443,ZU,0.68,-0.1,1.15,0.05,0.04,0.54,-1.39,true
52464,ZU,-1.89,-1.75,1.15,0.05,0.04,0.54,-1.39,true
52495,ZU,0.09,0.02,-0.35,1.07,-0.19,-0.52,0.84,false
52612,ZU,-0.28,0.98,-0.26,0.52,1.97,-1.21,1.22,false
52750,ZU,0.44,0.17,1.33,0.68,-1.82,-1.11,0.33,false
52909,ZU,-0.18,1.18,0.34,-0.84,0.36,-0.61,0.62,true
52910,ZU,1.71,0.75,0.34,-0.84,0.36,-0.61,0.62,true
53114,ZU,0.61,0.41,0.2,0.04,-1.93,-0.38,-0.61,false
53159,ZU,-1.13,0.55,0.91,-1.41,-0.49,0.66,0.51,false
53221,ZU,-0.15,-1.37,-0.27,0.9,-1.17,0.32,2.16,false
53273,ZU,-1.77,0.5,-0.27,0.9,-1.17,0.32,2.16,false
53308,ZU,1.11,1.62,-0.27,0.9,-1.17,0.32,2.16,false
53333,ZU,-0.5,0.71,-0.27,0.9,-1.17,0.32,2.16,false
53336,ZU,1.84,0.46,-0.27,0.9,-1.17,0.32,2.16,false
53393,ZU,-0.82,0.63,-0.17,0.0,-0.53,0.1,2.08,true
53408,ZU,-0.43,-0.21,0.38,0.61,0.22,0.13,0.73,true
53473,ZU,2.3,1.14,0.55,0.84,-0.5,-0.74,-0.85,true
53494,ZU,-0.7,0.07,0.55,0.84,-0.5,-0.74,-0.85,true
53504,ZU,-1.31,-0.63,-0.26,-0.09,-0.71,-0.47,1.48,true
53624,ZU,-0.45,0.28,1.02,0.28,1.24,-1.26,-0.82,false
53708,ZU,0.99,1.55,1.02,0.28,1.24,-1.26,-0.82,false
54021,ZU,-1.28,0.1,0.44,-0.71,-0.16,-0.84,1.66,false
54070,ZU,0.06,0.35,0.76,0.83,0.06,0.24,-1.78,true
54115,ZU,-0.92,1.21,0.76,0.83,0.06,0.24,-1.78,true
54135,ZU,-0.56,-0.42,0.76,0.83,0.06,0.24,-1.78,true
54394,ZU,0.51,-0.18,0.19,1.87,0.43,-1.72,-1.1,true
54533,ZU,0.94,1.12,-0.09,-0.09,-1.27,-0.5,-1.07,false
54594,ZU,0.4,-0.06,-0.91,0.26,-1.16,-0.45,0.24,true
54684,ZU,0.5,-0.13,-0.91,0.26,-1.16,-0.45,0.24,true
54690,ZU,-1.41,-0.49,-0.91,0.26,-1.16,-0.45,0.24,true
54749,ZU,0.31,0.05,1.41,-0.44,-2.19,-0.38,0.68,false
54818,ZU,0.16,-0.05,1.41,-0.44,-2.19,-0.38,0.68,false
54896,ZU,1.17,0.62,-0.48,1.22,-0.84,0.84,0.76,false
54916,ZU,0.34,0.69,-0.48,1.22,-0.84,0.84,0.76,false
54918,ZU,0.27,2.21,-0.48,1.22,-0.84,0.84,0.76,false
54921,ZU,-0.54,3.13,-0.48,1.22,-0.84,0.84,0.76,false
55209,ZU,-0.96,-0.6,0.75,-1.57,0.32,-0.96,-0.43,true
55329,ZU,-0.86,1.94,-0.95,0.8,0.42,-0.44,-0.1,false
55403,ZU,-1.43,-1.48,-0.95,0.8,0.42,-0.44,-0.1,false
55521,ZU,-0.86,1.29,-0.95,0.8,0.42,-0.44,-0.1,false
55540,ZU,0.63,-0.64,-0.95,0.8,0.42,-0.44,-0.1,false
55663,ZU,1.32,-0.08,1.5,2.02,-0.01,0.55,-0.48,false
55790,ZU,1.13,-0.02,-0.14,0.07,-1.24,-0.56,-1.03,true
55898,ZU,0.62,0.31,0.58,2.11,-1.35,-0.6,1.11,false
56040,ZU,0.24,1.45,-1.31,-1.28,1.64,-0.36,-0.47,true
56098,ZU,1.33,-0.67,-1.31,-1.28,1.64,-0.36,-0.47,true
56233,ZU,-1.18,-1.5,0.64,0.09,0.67,0.94,-0.05,true
56292,ZU,0.08,-0.54,-0.69,-0.49,-1.16,-0.55,-0.37,false
56379,ZU,-0.48,0.32,0.39,-0.14,-0.37,1.98,-0.07,false
56380,ZU,-0.32,0.05,0.39,-0.14,-0.37,1.98,-0.07,false
56455,ZU,0.97,1.73,0.15,0.36,0.42,-0.22,-0.32,false
56462,ZU,-0.77,0.57,0.15,0.36,0.42,-0.22,-0.32,false
56544,ZU,1.38,2.09,-2.08,0.94,-1.25,0.42,0.57,true
56735,ZU,1.47,-1.85,-1.35,0.58,-0.64,-0.78,-1.13,false
56739,ZU,0.04,-1.39,-1.35,0.58,-0.64,-0.78,-1.13,false
56992,ZU,0.99,0.69,-1.87,-0.99,-0.85,1.61,1.67,false
57222,ZU,0.62,-0.78,-0.33,-0.15,0.5,-0.16,-0.82,true
57272,ZU,2.57,0.41,0.81,0.3,0.53,0.74,-0.09,true
57294,ZU,-1.06,1.59,-0.48,2.2,1.25,0.29,1.09,true
57340,ZU,-0.64,-0.12,0.96,0.64,0.26,-0.97,-0.4,true
57396,ZU,0.55,-1.02,0.96,0.64,0.26,-0.97,-0.4,true
57430,ZU,-0.71,0.17,0.96,0.64,0.26,-0.97,-0.4,true
57479,ZU,-0.4,1.06,-1.17,-0.22,-2.61,-0.92,-0.19,true
57479,ZU,-0.12,-0.23,-1.17,-0.22,-2.61,-0.92,-0.19,true
57567,ZU,0.43,-1.45,0.67,-1.12,-0.95,-1.31,0.49,true
57583,ZU,-0.41,-0.85,1.68,-0.2,-0.26,0.25,1.59,false
57730,ZU,2.24,1.05,-1.8,-0.24,-0.62,0.47,1.05,false
57734,ZU,-0.18,-0.85,-1.8,-0.24,-0.62,0.47,1.05,false
57785,ZU,0.72,0.71,2.4,-0.46,0.75,1.69,0.08,true
57815,ZU,-1.58,0.8,-1.14,-1.36,-0.52,-0.53,-1.89,false
57860,ZU,1.24,0.34,-1.14,-1.36,-0.52,-0.53,-1.89,false
57898,ZU,-1.34,0.45,-1.14,-1.36,-0.52,-0.53,-1.89,false
58072,ZU,-2.37,0.99,-0.2,1.27,0.92,0.19,0.12,true
58093,ZU,1.5,-1.41,-0.2,1.27,0.92,0.19,0.12,true
58155,ZU,-1.06,0.15,-0.61,0.08,-0.23,-1.53,-0.26,false
58225,ZU,0.55,0.13,1.17,-1.92,-0.7,-0.46,-0.73,true
58261,ZU,1.12,0.31,1.17,-1.92,-0.7,-0.46,-0.73,true
58347,ZU,0.51,0.08,1.97,-1.55,2.04,-0.7,-1.56,true
58402,ZU,-0.39,1.73,1.81,-0.38,-0.18,0.6,-0.15,true
58492,ZU,1.97,-0.35,-0.71,0.72,-0.32,-1.68,-0.45,false
58545,ZU,1.27,-0.22,-0.71,0.72,-0.32,-1.68,-0.45,false
58555,ZU,0.07,0.74,-0.71,0.72,-0.32,-1.68,-0.45,false
58730,ZU,0.21,1.65,0.59,1.07,1.74,-0.13,0.55,true
58737,ZU,0.24,0.89,-0.51,0.18,0.19,-0.73,-1.15,true
58778,ZU,-0.09,0.47,-0.51,0.18,0.19,-0.73,-1.15,true
58779,ZU,-0.11,-0.81,-0.51,0.18,0.19,-0.73,-1.15,true
58869,ZU,-0.53,0.12,0.02,-0.31,-0.14,-0.19,-0.3,false
58964,ZU,-0.14,-0.78,1.55,-0.74,-1.3,0.67,0.09,false
59065,ZU,-0.01,0.44,1.55,-0.74,-1.3,0.67,0.09,false
59556,ZU,0.53,0.68,-0.73,-1.87,0.16,-0.06,1.51,false
59578,ZU,0.2,1.27,-0.73,-1.87,0.16,-0.06,1.51,false
59590,ZU,0.71,0.61,-0.73,-1.87,0.16,-0.06,1.51,false
59710,ZU,-0.19,-2.3,2.21,1.06,0.65,1.16,-1.23,true
59764,ZU,-0.59,-2.17,-1.35,-0.61,1.87,0.4,0.63,false
59810,ZU,-0.95,1.14,-1.35,-0.61,1.87,0.4,0.63,false
60020,ZU,-0.75,-0.83,0.83,-1.61,0.2,0.39,1.4,false
60075,ZU,-1.59,0.2,0.53,-0.05,0.39,-0.23,0.45,false
60354,ZU,-1.12,0.49,0.89,1.96,-0.59,1.03,-0.44,false
60372,ZU,0.54,1.36,0.89,1.96,-0.59,1.03,-0.44,false
60445,ZU,-0.69,-0.72,0.89,1.96,-0.59,1.03,-0.44,false
60447,ZU,0.78,-0.25,0.89,1.96,-0.59,1.03,-0.44,false
60460,ZU,2.33,0.42,0.89,1.96,-0.59,1.03,-0.44,false
60516,ZU,0.51,0.12,0.89,1.96,-0.59,1.03,-0.44,false
60521,ZU,2.3,-0.48,0.89,1.96,-0.59,1.03,-0.44,false
60752,ZU,-1.04,-1.96,-0.37,-0.21,-1.06,0.68,-0.88,true
60812,ZU,-0.03,1.16,-0.37,-0.21,-1.06,0.68,-0.88,true
60843,ZU,0.39,-1.98,-0.37,-0.21,-1.06,0.68,-0.88,true
60881,ZU,0.08,0.42,-0.37,-0.21,-1.06,0.68,-0.88,true
60890,ZU,0.56,-0.74,-0.37,-0.21,-1.06,0.68,-0.88,true
60896,ZU,1.22,1.09,-0.37,-0.21,-1.06,0.68,-0.88,true
60922,ZU,-0.02,0.52,0.96,1.35,0.1,0.06,0.33,true
60931,ZU,0.47,-1.07,0.96,1.35,0.1,0.06,0.33,true
60955,ZU,0.33,-0.13,0.96,1.35,0.1,0.06,0.33,true
61012,ZU,0.14,-0.53,0.96,1.35,0.1,0.06,0.33,true
61080,ZU,-0.59,-0.11,0.96,1.35,0.1,0.06,0.33,true
61303,ZU,-0.06,1.2,-0.16,-0.74,-1.15,0.95,2.06,false
61312,ZU,-1.86,-1.18,-1.15,0.15,-0.4,-1.56,0.22,true
61371,ZU,-2.25,0.88,-2.28,1.4,-0.23,-0.35,0.86,true
61375,ZU,1.51,-0.45,-2.28,1.4,-0.23,-0.35,0.86,true
61478,ZU,0.78,-0.41,1.5,0.8,-0.3,-1.28,1.11,true
61566,ZU,-1.75,-1.39,-0.69,-1.2,0.04,-0.68,0.78,false
61700,ZU,0.54,-1.64,2.88,-0.3,-0.84,-0.08,0.75,true
61732,ZU,-0.89,-0.31,2.88,-0.3,-0.84,-0.08,0.75,true
61815,ZU,1.02,-0.41,2.88,-0.3,-0.84,-0.08,0.75,true
61827,ZU,-0.52,1.48,2.88,-0.3,-0.84,-0.08,0.75,true
61837,ZU,1.01,0.64,2.88,-0.3,-0.84,-0.08,0.75,true
62047,ZU,0.32,-0.68,-1.11,0.1,0.23,0.98,0.92,false
62083,ZU,0.55,-0.88,-1.11,0.1,0.23,0.98,0.92,false
62320,ZU,0.35,1.39,0.8,-1.03,-1.49,1.75,0.06,true
62355,ZU,-1.9,-0.22,0.99,-0.05,-1.0,0.11,0.15,true
62416,ZU,-0.96,0.17,0.99,-0.05,-1.0,0.11,0.15,true
62426,ZU,-0.13,-1.72,0.99,-0.05,-1.0,0.11,0.15,true
62479,ZU,-0.32,-0.07,0.99,-0.05,-1.0,0.11,0.15,true
62536,ZU,-0.34,-1.53,-0.14,0.84,0.99,-1.61,0.45,true
62564,ZU,0.55,-0.13,1.45,-1.01,0.05,0.68,0.31,true
62564,ZU,1.77,1.72,1.45,-1.01,0.05,0.68,0.31,true
62763,ZU,-0.76,0.73,1.49,-1.41,0.03,0.56,0.08,false
62942,ZU,-1.16,-0.8,-0.98,-1.53,-1.38,-0.34,0.36,false
63032,ZU,1.33,-0.76,-0.45,-0.06,-2.15,-1.08,0.45,false
63078,ZU,0.06,-0.21,0.14,0.69,0.27,1.45,-0.37,true
63225,ZU,-1.2,1.08,-1.17,0.02,0.79,0.34,-0.23,false
63333,ZU,0.39,-1.88,-1.17,1.14,1.18,1.02,0.97,true
63399,ZU,0.95,1.21,-1.17,1.14,1.18,1.02,0.97,true
63401,ZU,-0.55,-1.58,-1.17,1.14,1.18,1.02,0.97,true
63416,ZU,-0.37,-0.8,-1.17,1.14,1.18,1.02,0.97,true
63502,ZU,-0.67,-0.11,-2.47,0.36,-0.78,-1.02,-0.23,true
63514,ZU,-0.54,0.79,-2.47,0.36,-0.78,-1.02,-0.23,true
63571,ZU,-0.59,0.62,-2.47,0.36,-0.78,-1.02,-0.23,true
63629,ZU,0.25,0.21,-1.01,-1.09,-1.12,-0.81,1.58,false
63642,ZU,0.03,0.59,-1.01,-1.09,-1.12,-0.81,1.58,false
63788,ZU,0.9,-2.04,-0.74,0.97,0.92,-0.01,-0.63,false
63825,ZU,-0.06,2.14,-0.74,0.97,0.92,-0.01,-0.63,false
63832,ZU,0.89,1.52,-0.74,0.97,0.92,-0.01,-0.63,false
63851,ZU,-0.4,0.53,-0.74,0.97,0.92,-0.01,-0.63,false
64235,ZU,0.68,-0.67,2.24,0.59,-1.26,-0.18,-0.06,false
64276,ZU,0.96,0.18,2.24,0.59,-1.26,-0.18,-0.06,false
64300,ZU,-0.65,-0.87,2.24,0.59,-1.26,-0.18,-0.06,false
64361,ZU,-0.22,-0.23,0.33,-0.32,0.22,-0.33,-0.29,false
64406,ZU,1.66,-0.27,0.33,-0.32,0.22,-0.33,-0.29,false
64523,ZU,0.48,-1.26,-0.88,0.35,-1.53,0.28,-0.66,false
64559,ZU,0.02,1.27,-0.15,0.46,1.42,-1.03,-1.3,true
64588,ZU,-0.25,0.96,-0.15,0.46,1.42,-1.03,-1.3,true
64589,ZU,-1.36,-0.92,-0.15,0.46,1.42,-1.03,-1.3,true
64622,ZU,0.6,-1.16,-0.15,0.46,1.42,-1.03,-1.3,true
64741,ZU,1.33,1.7,-0.15,0.46,1.42,-1.03,-1.3,true
64751,ZU,-1.84,1.72,-0.15,0.46,1.42,-1.03,-1.3,true
64836,ZU,1.1,0.18,-0.22,0.65,-0.56,-0.16,0.15,false
64848,ZU,-0.71,1.13,-0.67,-0.32,-0.96,-0.81,-1.61,false
64850,ZU,0.01,-0.63,-0.67,-0.32,-0.96,-0.81,-1.61,false
64856,ZU,-0.35,-0.13,-0.67,-0.32,-0.96,-0.81,-1.61,false
65065,ZU,0.21,0.79,-1.26,1.53,0.86,-0.48,1.6,true
65134,ZU,-0.54,0.52,-0.37,-0.95,1.47,0.67,-0.45,true
65154,ZU,0.62,0.48,-0.37,-0.95,1.47,0.67,-0.45,true
65206,ZU,-0.91,1.15,-0.37,-0.95,1.47,0.67,-0.45,true
65226,ZU,-0.95,-1.09,-0.37,-0.95,1.47,0.67,-0.45,true
65283,ZU,-0.3,0.18,0.32,0.45,1.13,-0.08,-0.72,false
65408,ZU,1.44,0.15,0.32,0.45,1.13,-0.08,-0.72,false
65552,ZU,0.57,-0.54,1.23,-0.23,-0.37,-0.15,-0.61,true
65574,ZU,-0.49,-1.42,1.23,-0.23,-0.37,-0.15,-0.61,true
65578,ZU,-0.3,0.81,1.23,-0.23,-0.37,-0.15,-0.61,true
65581,ZU,1.58,-0.94,1.23,-0.23,-0.37,-0.15,-0.61,true
65623,ZU,-1.21,2.49,-0.35,-0.33,2.15,0.78,-0.51,true
65630,ZU,0.33,-0.74,-0.35,-0.33,2.15,0.78,-0.51,true
65654,ZU,1.16,-0.99,-0.35,-0.33,2.15,0.78,-0.51,true
65806,ZU,0.26,-0.4,1.48,-1.43,0.22,2.02,0.24,true
65832,ZU,-0.35,-0.88,1.48,-1.43,0.22,2.02,0.24,true
65895,ZU,-0.36,-0.49,2.88,-0.12,1.18,-0.71,1.75,false
65976,ZU,-1.96,1.02,-0.59,-1.24,0.42,0.73,0.92,false
66156,ZU,0.88,-0.7,-0.83,0.42,0.58,0.29,0.48,false
66172,ZU,0.01,0.15,-0.83,0.42,0.58,0.29,0.48,false
66269,ZU,-1.37,0.02,-0.83,0.42,0.58,0.29,0.48,false
66284,ZU,0.24,-0.58,-0.83,0.42,0.58,0.29,0.48,false
66294,ZU,0.49,-0.05,-0.83,0.42,0.58,0.29,0.48,false
66335,ZU,1.11,1.07,-0.83,0.42,0.58,0.29,0.48,false
66386,ZU,0.48,-0.17,-0.83,0.42,0.58,0.29,0.48,false
66391,ZU,-0.06,0.57,-0.83,0.42,0.58,0.29,0.48,false
66393,ZU,1.26,2.67,-0.83,0.42,0.58,0.29,0.48,false
66416,ZU,1.02,0.43,-0.83,0.42,0.58,0.29,0.48,false
66591,ZU,-0.7,1.04,0.12,0.48,-0.11,0.14,-0.56,true
66705,ZU,-0.07,-0.47,0.12,0.48,-0.11,0.14,-0.56,true
66838,ZU,-0.79,-0.85,0.12,0.48,-0.11,0.14,-0.56,true
66925,ZU,0.96,1.0,0.22,-0.1,1.22,-0.09,-0.63,false
67138,ZU,1.33,0.37,0.28,1.2,0.65,-1.49,-0.94,true
67155,ZU,1.04,0.53,0.28,1.2,0.65,-1.49,-0.94,true
67168,ZU,-0.23,-0.13,0.28,1.2,0.65,-1.49,-0.94,true
67305,ZU,-0.27,-0.07,-1.62,0.86,0.12,1.93,0.78,true
67430,ZU,-1.58,-0.35,0.54,-0.12,0.31,-1.11,0.09,false
67896,ZU,-0.28,0.59,-0.76,2.76,-0.5,0.64,-0.21,false
67898,ZU,0.96,0.59,-0.76,2.76,-0.5,0.64,-0.21,false
67908,ZU,0.79,-1.3,-0.76,2.76,-0.5,0.64,-0.21,false
67944,ZU,1.32,1.03,-0.76,2.76,-0.5,0.64,-0.21,false
67951,ZU,1.45,-0.07,-0.76,2.76,-0.5,0.64,-0.21,false
67959,ZU,-0.3,1.08,-0.85,1.87,-0.19,1.39,0.33,false
68021,ZU,-0.3,0.42,-0.85,1.87,-0.19,1.39,0.33,false
68024,ZU,-0.76,0.47,-0.85,1.87,-0.19,1.39,0.33,false
68196,ZU,-0.09,0.76,-0.42,0.1,-1.09,0.73,0.13,true
68447,ZU,1.09,0.35,0.46,-2.28,-0.62,0.8,0.17,false
68635,ZU,-0.41,-2.3,0.47,1.0,-0.19,-1.52,0.03,false
68714,ZU,1.38,0.06,0.08,-0.17,1.06,0.43,1.2,false
68791,ZU,0.08,0.07,0.82,1.71,0.38,-2.13,0.18,false
68863,ZU,0.42,-0.87,0.82,1.71,0.38,-2.13,0.18,false
68878,ZU,-0.48,-0.39,0.82,1.71,0.38,-2.13,0.18,false
68904,ZU,0.44,-0.13,-1.03,-0.46,1.21,1.49,0.49,false
69045,ZU,0.03,0.28,-1.33,-0.96,-1.21,-0.28,1.87,true
69106,ZU,0.88,-0.98,-1.33,-0.96,-1.21,-0.28,1.87,true
69123,ZU,0.04,0.7,0.86,-0.2,-0.13,0.38,1.46,true
69156,ZU,0.22,0.07,0.86,-0.2,-0.13,0.38,1.46,true
69344,ZU,0.57,-1.62,-2.47,1.87,2.5,1.5,-0.56,true
69383,ZU,-0.19,-1.34,0.28,-0.05,-0.31,0.97,0.23,true
69386,ZU,0.63,-0.76,0.28,-0.05,-0.31,0.97,0.23,true
69419,ZU,0.09,0.44,0.28,-0.05,-0.31,0.97,0.23,true
69432,ZU,0.76,0.51,-0.83,0.34,-1.48,-0.6,-0.22,true
69440,ZU,-1.54,-0.34,-0.06,-1.33,0.91,0.75,1.15,false
69640,ZU,-0.92,-0.29,-1.38,1.68,-0.47,0.99,-0.76,true
69802,ZU,-0.17,-0.73,1.3,-0.2,0.58,-0.16,-0.19,true
70030,ZU,0.34,-1.51,1.3,-0.2,0.58,-0.16,-0.19,true
70060,ZU,-0.43,-1.31,-0.47,0.71,0.15,-0.15,-0.16,false
70062,ZU,0.81,-0.33,-0.47,0.71,0.15,-0.15,-0.16,false
70204,ZU,0.12,0.63,2.2,-0.28,-0.61,-0.53,0.05,true
70253,ZU,0.97,-0.1,2.2,-0.28,-0.61,-0.53,0.05,true
70312,ZU,-0.82,-0.46,2.2,-0.28,-0.61,-0.53,0.05,true
70347,ZU,0.02,1.46,2.2,-0.28,-0.61,-0.53,0.05,true
70415,ZU,0.62,-0.11,2.2,-0.28,-0.61,-0.53,0.05,true
70430,ZU,1.16,-0.57,2.2,-0.28,-0.61,-0.53,0.05,true
70430,ZU,0.17,0.51,2.2,-0.28,-0.61,-0.53,0.05,true
70620,ZU,0.28,0.07,0.38,-0.08,-1.76,-0.12,0.37,false
70684,ZU,-0.46,-0.01,0.38,-0.08,-1.76,-0.12,0.37,false
70764,ZU,-1.31,0.67,0.38,-0.08,-1.76,-0.12,0.37,false
70782,ZU,-0.27,0.27,0.38,-0.08,-1.76,-0.12,0.37,false
70807,ZU,-0.12,0.18,0.38,-0.08,-1.76,-0.12,0.37,false
70818,ZU,-0.71,-0.86,0.3,0.8,0.54,-0.37,-0.98,true
70989,ZU,1.2,-0.69,-0.16,0.65,-0.92,-0.35,0.58,true
71012,ZU,-0.83,0.86,0.33,-0.8,1.18,0.69,-0.08,false
71043,ZU,0.23,-0.12,-0.52,0.66,-0.87,-0.17,-1.14,true
71130,ZU,0.66,-0.46,-0.25,0.46,1.12,1.0,-0.52,true
71460,ZU,-0.06,1.18,0.0,-0.3,-2.14,1.27,-0.04,true
71483,ZU,-1.05,-2.26,0.0,-0.3,-2.14,1.27,-0.04,true
71722,ZU,1.7,0.95,1.64,0.95,0.79,0.82,-0.98,false
71804,ZU,1.36,0.63,-1.87,-0.42,1.37,-0.06,-1.53,true
71884,ZU,-0.26,0.66,-1.53,0.11,0.3,2.93,0.72,true
71905,ZU,0.15,0.32,-1.53,0.11,0.3,2.93,0.72,true
71936,ZU,0.78,-0.28,-1.53,0.11,0.3,2.93,0.72,true
72019,ZU,0.13,0.69,0.09,0.77,0.35,-0.41,0.23,false
72027,ZU,1.96,0.23,0.09,0.77,0.35,-0.41,0.23,false
72141,ZU,-0.32,-0.54,-0.88,-0.96,0.13,-0.02,0.27,true
72325,ZU,0.69,0.74,-2.03,1.09,0.57,-0.82,-2.45,true
72421,ZU,0.95,-0.84,-1.5,-0.77,0.05,-0.13,-0.24,false
72482,ZU,0.82,0.93,-0.15,-0.21,0.65,-0.8,-1.09,false
72511,ZU,1.71,-0.73,-0.15,-0.21,0.65,-0.8,-1.09,false
72524,ZU,-0.06,-0.71,-0.15,-0.21,0.65,-0.8,-1.09,false
72657,ZU,-0.07,1.52,-0.2,-0.29,-0.88,1.05,0.46,true
72709,ZU,1.73,2.38,-0.2,-0.29,-0.88,1.05,0.46,true
72801,ZU,1.32,-0.03,-0.49,-2.29,0.39,-1.67,1.06,false
72922,ZU,1.98,0.06,1.31,0.64,-0.17,-2.12,-2.09,false
73000,ZU,1.79,0.56,1.31,0.64,-0.17,-2.12,-2.09,false
73072,ZU,1.02,-1.96,-0.38,1.19,-1.51,-0.63,0.14,true
73187,ZU,0.58,-0.42,-0.09,1.04,0.06,0.98,-1.04,true
73284,ZU,0.34,0.24,0.33,-1.38,-0.08,0.4,2.97,false
73336,ZU,1.19,1.95,-1.41,0.43,-1.12,0.46,0.4,true
73345,ZU,2.8,-1.32,-1.41,0.43,-1.12,0.46,0.4,true
73389,ZU,0.34,-0.92,-0.37,0.0,0.27,-0.55,-0.23,true
73559,ZU,0.51,-0.48,-0.7,-0.12,1.09,-0.55,0.98,false
73788,ZU,-0.65,-1.28,1.81,-0.63,-0.55,0.46,0.69,true
73847,ZU,-0.27,-1.51,0.34,-0.74,2.63,0.52,0.94,true
73868,ZU,1.85,-0.57,-0.73,0.38,0.51,-0.56,0.37,true
48622,ZUMZ,2.32,-1.27,-0.82,-0.24,1.41,0.35,-0.33,true
48697,ZUMZ,0.2,-0.12,0.53,-0.22,0.92,-0.57,-0.22,false
48792,ZUMZ,-0.44,1.26,-0.89,0.08,1.25,0.21,0.48,true
49153,ZUMZ,0.22,0.46,-1.25,-0.88,0.3,0.85,0.14,true
49324,ZUMZ,1.43,2.9,0.42,0.4,1.22,-1.11,0.43,false
49331,ZUMZ,-0.35,-1.65,0.42,0.4,1.22,-1.11,0.43,false
49575,ZUMZ,-0.05,0.39,0.42,0.4,1.22,-1.11,0.43,false
49663,ZUMZ,-0.92,1.28,1.48,-1.97,1.5,2.42,-0.45,false
49663,ZUMZ,-1.43,-0.49,1.48,-1.97,1.5,2.42,-0.45,false
49709,ZUMZ,1.91,1.79,1.57,0.74,-1.52,-0.49,0.03,true
49732,ZUMZ,-1.2,0.01,1.57,0.74,-1.52,-0.49,0.03,true
50005,ZUMZ,1.17,0.23,-0.79,-0.15,-0.42,0.41,-1.08,false
50125,ZUMZ,0.9,0.19,-1.13,1.05,0.54,-0.16,0.53,true
50172,ZUMZ,1.57,0.48,-1.13,1.05,0.54,-0.16,0.53,true
50188,ZUMZ,-1.16,-0.9,0.55,1.67,-0.63,-1.47,-1.23,false
50200,ZUMZ,0.47,0.85,-0.73,-0.79,-1.89,0.73,0.83,true
50286,ZUMZ,-0.44,1.6,-0.73,-0.79,-1.89,0.73,0.83,true
50361,ZUMZ,0.4,-0.02,-1.33,0.55,-0.63,1.32,0.58,false
50364,ZUMZ,-1.01,-0.05,-1.33,0.55,-0.63,1.32,0.58,false
50548,ZUMZ,0.02,0.16,-0.5,0.94,-1.72,-0.69,-0.45,true
50574,ZUMZ,0.51,-0.31,-0.5,0.94,-1.72,-0.69,-0.45,true
50600,ZUMZ,1.24,0.22,-0.5,0.94,-1.72,-0.69,-0.45,true
50634,ZUMZ,-0.62,0.36,-1.49,0.63,-1.16,-0.58,-1.06,false
50877,ZUMZ,-0.52,-1.4,0.5,-1.36,0.41,-0.4,-1.13,true
51085,ZUMZ,0.77,-1.8,0.5,-1.36,0.41,-0.4,-1.13,true
